,frequency,index,word
3800,-10.123097460472565,3800,trolly
3801,-10.123097460472565,3801,repairs
3802,-10.123097460472565,3802,brass
3803,-10.123097460472565,3803,strap
3804,-10.123097460472565,3804,perfect
3805,-10.123097460472565,3805,evergreen
3806,-10.123097460472565,3806,intricate
3807,-10.123097460472565,3807,seed
3808,-10.123097460472565,3808,coaches
3809,-10.123097460472565,3809,parasail
3810,-10.123097460472565,3810,clothed
3811,-10.123097460472565,3811,sweets
3812,-10.123097460472565,3812,activity
3813,-10.123097460472565,3813,mp3
3814,-10.123097460472565,3814,quaint
3815,-10.123097460472565,3815,groceries
3816,-10.123097460472565,3816,plank
3817,-10.123097460472565,3817,motorboat
3818,-10.123097460472565,3818,barriers
3819,-10.123097460472565,3819,receive
3820,-10.123097460472565,3820,whine
3821,-10.123097460472565,3821,burrito
3822,-10.123097460472565,3822,allowed
3823,-10.123097460472565,3823,depicted
3824,-10.123097460472565,3824,litter
3825,-10.123097460472565,3825,masks
3826,-10.123097460472565,3826,flavors
3827,-10.123097460472565,3827,rearview
3828,-10.123097460472565,3828,lavender
3829,-10.123097460472565,3829,clocktower
3830,-10.123097460472565,3830,uphill
3831,-10.123097460472565,3831,submarine
3832,-10.123097460472565,3832,celebratory
3833,-10.123097460472565,3833,grow
3834,-10.123097460472565,3834,charter
3835,-10.123097460472565,3835,beads
3836,-10.123097460472565,3836,spreading
3837,-10.123097460472565,3837,snuggled
3838,-10.123097460472565,3838,shearing
3839,-10.16083778845541,3839,ca
3840,-10.16083778845541,3840,nails
3841,-10.16083778845541,3841,blades
3842,-10.16083778845541,3842,movies
3843,-10.16083778845541,3843,rowboat
3844,-10.16083778845541,3844,miscellaneous
3845,-10.16083778845541,3845,testing
3846,-10.16083778845541,3846,community
3847,-10.16083778845541,3847,buds
3848,-10.16083778845541,3848,frog
3849,-10.16083778845541,3849,meatballs
3850,-10.16083778845541,3850,triangle
3851,-10.16083778845541,3851,toss
3852,-10.16083778845541,3852,arrive
3853,-10.16083778845541,3853,oversized
3854,-10.16083778845541,3854,)
3855,-10.16083778845541,3855,tusked
3856,-10.16083778845541,3856,layers
3857,-10.16083778845541,3857,cheeseburger
3858,-10.16083778845541,3858,wedges
3859,-10.16083778845541,3859,grind
3860,-10.16083778845541,3860,pane
3861,-10.16083778845541,3861,pokes
3862,-10.16083778845541,3862,samsung
3863,-10.16083778845541,3863,mouses
3864,-10.16083778845541,3864,airliners
3865,-10.16083778845541,3865,coca-cola
3866,-10.16083778845541,3866,dolly
3867,-10.16083778845541,3867,utensil
3868,-10.16083778845541,3868,tosses
3869,-10.16083778845541,3869,ware
3870,-10.16083778845541,3870,wavy
3871,-10.16083778845541,3871,crop
3872,-10.16083778845541,3872,surroundings
3873,-10.16083778845541,3873,nightstands
3874,-10.16083778845541,3874,my
3875,-10.16083778845541,3875,captive
3876,-10.16083778845541,3876,robes
3877,-10.16083778845541,3877,modified
3878,-10.16083778845541,3878,workspace
3879,-10.16083778845541,3879,blade
3880,-10.16083778845541,3880,chatting
3881,-10.16083778845541,3881,laughs
3882,-10.16083778845541,3882,architectural
3883,-10.16083778845541,3883,ceilings
3884,-10.16083778845541,3884,seasoning
3885,-10.16083778845541,3885,carving
3886,-10.16083778845541,3886,pop
3887,-10.16083778845541,3887,direct
3888,-10.16083778845541,3888,fairly
3889,-10.16083778845541,3889,aprons
3890,-10.16083778845541,3890,reception
3891,-10.16083778845541,3891,headlights
3892,-10.16083778845541,3892,overturned
3893,-10.16083778845541,3893,flowering
3894,-10.16083778845541,3894,region
3895,-10.16083778845541,3895,san
3896,-10.16083778845541,3896,wants
3897,-10.16083778845541,3897,hash
3898,-10.16083778845541,3898,coral
3899,-10.16083778845541,3899,follow
3900,-10.16083778845541,3900,cd
3901,-10.16083778845541,3901,sat
3902,-10.16083778845541,3902,styrofoam
3903,-10.16083778845541,3903,india
3904,-10.16083778845541,3904,north
3905,-10.16083778845541,3905,soars
3906,-10.16083778845541,3906,overlook
3907,-10.16083778845541,3907,wrought
3908,-10.16083778845541,3908,warns
3909,-10.16083778845541,3909,nook
3910,-10.16083778845541,3910,operated
3911,-10.16083778845541,3911,instructor
3912,-10.16083778845541,3912,maintenance
3913,-10.16083778845541,3913,dalmatian
3914,-10.16083778845541,3914,packaging
3915,-10.16083778845541,3915,breaded
3916,-10.16083778845541,3916,preforming
3917,-10.16083778845541,3917,sneaker
3918,-10.16083778845541,3918,glaze
3919,-10.200058501608693,3919,backseat
3920,-10.200058501608693,3920,fours
3921,-10.200058501608693,3921,parks
3922,-10.200058501608693,3922,woven
3923,-10.200058501608693,3923,plums
3924,-10.200058501608693,3924,virgin
3925,-10.200058501608693,3925,forrest
3926,-10.200058501608693,3926,scrambled
3927,-10.200058501608693,3927,renovation
3928,-10.200058501608693,3928,plat
3929,-10.200058501608693,3929,repairing
3930,-10.200058501608693,3930,fryer
3931,-10.200058501608693,3931,nuzzling
3932,-10.200058501608693,3932,melon
3933,-10.200058501608693,3933,feature
3934,-10.200058501608693,3934,pitches
3935,-10.200058501608693,3935,able
3936,-10.200058501608693,3936,offers
3937,-10.200058501608693,3937,propellor
3938,-10.200058501608693,3938,investigating
3939,-10.200058501608693,3939,unoccupied
3940,-10.200058501608693,3940,centerpiece
3941,-10.200058501608693,3941,combo
3942,-10.200058501608693,3942,marks
3943,-10.200058501608693,3943,pick-up
3944,-10.200058501608693,3944,misses
3945,-10.200058501608693,3945,year
3946,-10.200058501608693,3946,boarded
3947,-10.200058501608693,3947,quarters
3948,-10.200058501608693,3948,buried
3949,-10.200058501608693,3949,via
3950,-10.200058501608693,3950,boxed
3951,-10.200058501608693,3951,panoramic
3952,-10.200058501608693,3952,tricycle
3953,-10.200058501608693,3953,seaweed
3954,-10.200058501608693,3954,discussion
3955,-10.200058501608693,3955,mattresses
3956,-10.200058501608693,3956,probably
3957,-10.200058501608693,3957,brownies
3958,-10.200058501608693,3958,chihuahua
3959,-10.200058501608693,3959,chunks
3960,-10.200058501608693,3960,moss
3961,-10.200058501608693,3961,handmade
3962,-10.200058501608693,3962,central
3963,-10.200058501608693,3963,tightly
3964,-10.200058501608693,3964,roped
3965,-10.200058501608693,3965,gesture
3966,-10.200058501608693,3966,arranging
3967,-10.200058501608693,3967,trotting
3968,-10.200058501608693,3968,controlling
3969,-10.200058501608693,3969,flatbread
3970,-10.200058501608693,3970,seal
3971,-10.200058501608693,3971,directs
3972,-10.200058501608693,3972,costumed
3973,-10.200058501608693,3973,amtrak
3974,-10.200058501608693,3974,teens
3975,-10.200058501608693,3975,gothic
3976,-10.200058501608693,3976,peer
3977,-10.200058501608693,3977,handler
3978,-10.200058501608693,3978,learn
3979,-10.200058501608693,3979,flour
3980,-10.200058501608693,3980,rat
3981,-10.200058501608693,3981,omelet
3982,-10.200058501608693,3982,pepsi
3983,-10.200058501608693,3983,toilette
3984,-10.200058501608693,3984,pineapples
3985,-10.200058501608693,3985,navigating
3986,-10.200058501608693,3986,messing
3987,-10.200058501608693,3987,starts
3988,-10.200058501608693,3988,collie
3989,-10.200058501608693,3989,difficult
3990,-10.200058501608693,3990,friendly
3991,-10.240880496128947,3991,vent
3992,-10.240880496128947,3992,marshmallows
3993,-10.240880496128947,3993,expired
3994,-10.240880496128947,3994,coupe
3995,-10.240880496128947,3995,mason
3996,-10.240880496128947,3996,lasagna
3997,-10.240880496128947,3997,pressing
3998,-10.240880496128947,3998,helmeted
3999,-10.240880496128947,3999,barbeque
4000,-10.240880496128947,4000,sailor
4001,-10.240880496128947,4001,monk
4002,-10.240880496128947,4002,squat
4003,-10.240880496128947,4003,hear
4004,-10.240880496128947,4004,flamingos
4005,-10.240880496128947,4005,yacht
4006,-10.240880496128947,4006,overalls
4007,-10.240880496128947,4007,sprawled
4008,-10.240880496128947,4008,cave
4009,-10.240880496128947,4009,recently
4010,-10.240880496128947,4010,peanuts
4011,-10.240880496128947,4011,outhouse
4012,-10.240880496128947,4012,$
4013,-10.240880496128947,4013,minutes
4014,-10.240880496128947,4014,half-pipe
4015,-10.240880496128947,4015,inspects
4016,-10.240880496128947,4016,sunflower
4017,-10.240880496128947,4017,acting
4018,-10.240880496128947,4018,pub
4019,-10.240880496128947,4019,swiss
4020,-10.240880496128947,4020,herds
4021,-10.240880496128947,4021,tells
4022,-10.240880496128947,4022,varying
4023,-10.240880496128947,4023,came
4024,-10.240880496128947,4024,structures
4025,-10.240880496128947,4025,ordering
4026,-10.240880496128947,4026,perspective
4027,-10.240880496128947,4027,skaters
4028,-10.240880496128947,4028,profile
4029,-10.240880496128947,4029,livingroom
4030,-10.240880496128947,4030,expanse
4031,-10.240880496128947,4031,(
4032,-10.240880496128947,4032,orchard
4033,-10.240880496128947,4033,trailers
4034,-10.240880496128947,4034,shears
4035,-10.240880496128947,4035,normal
4036,-10.240880496128947,4036,badminton
4037,-10.240880496128947,4037,twigs
4038,-10.240880496128947,4038,crash
4039,-10.240880496128947,4039,casually
4040,-10.240880496128947,4040,mane
4041,-10.240880496128947,4041,abstract
4042,-10.240880496128947,4042,push
4043,-10.240880496128947,4043,medieval
4044,-10.240880496128947,4044,tone
4045,-10.240880496128947,4045,waking
4046,-10.240880496128947,4046,ipad
4047,-10.240880496128947,4047,function
4048,-10.240880496128947,4048,headband
4049,-10.240880496128947,4049,microphones
4050,-10.240880496128947,4050,husky
4051,-10.240880496128947,4051,festive
4052,-10.240880496128947,4052,lip
4053,-10.240880496128947,4053,velvet
4054,-10.240880496128947,4054,pins
4055,-10.240880496128947,4055,whose
4056,-10.240880496128947,4056,safe
4057,-10.240880496128947,4057,breaks
4058,-10.240880496128947,4058,law
4059,-10.240880496128947,4059,lunges
4060,-10.240880496128947,4060,tattoos
4061,-10.240880496128947,4061,france
4062,-10.240880496128947,4062,tongs
4063,-10.240880496128947,4063,flanked
4064,-10.240880496128947,4064,social
4065,-10.240880496128947,4065,guards
4066,-10.240880496128947,4066,messages
4067,-10.240880496128947,4067,pinned
4068,-10.240880496128947,4068,award
4069,-10.240880496128947,4069,brownie
4070,-10.240880496128947,4070,peels
4071,-10.240880496128947,4071,blur
4072,-10.240880496128947,4072,japan
4073,-10.240880496128947,4073,missed
4074,-10.240880496128947,4074,3d
4075,-10.240880496128947,4075,twig
4076,-10.240880496128947,4076,fireworks
4077,-10.240880496128947,4077,patterns
4078,-10.240880496128947,4078,dingy
4079,-10.240880496128947,4079,oatmeal
4080,-10.240880496128947,4080,parachutes
4081,-10.240880496128947,4081,sheeps
4082,-10.283440110547744,4082,icebox
4083,-10.283440110547744,4083,meatball
4084,-10.283440110547744,4084,popular
4085,-10.283440110547744,4085,wraps
4086,-10.283440110547744,4086,lightly
4087,-10.283440110547744,4087,burgundy
4088,-10.283440110547744,4088,handheld
4089,-10.283440110547744,4089,frowning
4090,-10.283440110547744,4090,graphic
4091,-10.283440110547744,4091,forehand
4092,-10.283440110547744,4092,rounded
4093,-10.283440110547744,4093,celebrates
4094,-10.283440110547744,4094,intense
4095,-10.283440110547744,4095,boiled
4096,-10.283440110547744,4096,labels
4097,-10.283440110547744,4097,pointy
4098,-10.283440110547744,4098,broth
4099,-10.283440110547744,4099,constructed
4100,-10.283440110547744,4100,circles
4101,-10.283440110547744,4101,bases
4102,-10.283440110547744,4102,taste
4103,-10.283440110547744,4103,butcher
4104,-10.283440110547744,4104,memorial
4105,-10.283440110547744,4105,doily
4106,-10.283440110547744,4106,terrier
4107,-10.283440110547744,4107,dated
4108,-10.283440110547744,4108,6
4109,-10.283440110547744,4109,legos
4110,-10.283440110547744,4110,stoves
4111,-10.283440110547744,4111,windmill
4112,-10.283440110547744,4112,loose
4113,-10.283440110547744,4113,flames
4114,-10.283440110547744,4114,leafs
4115,-10.283440110547744,4115,backside
4116,-10.283440110547744,4116,ditch
4117,-10.283440110547744,4117,spilled
4118,-10.283440110547744,4118,womans
4119,-10.283440110547744,4119,boating
4120,-10.283440110547744,4120,eyeglasses
4121,-10.283440110547744,4121,unknown
4122,-10.283440110547744,4122,mark
4123,-10.283440110547744,4123,cob
4124,-10.283440110547744,4124,asia
4125,-10.283440110547744,4125,aquarium
4126,-10.283440110547744,4126,web
4127,-10.283440110547744,4127,bundt
4128,-10.283440110547744,4128,nibbling
4129,-10.283440110547744,4129,dives
4130,-10.283440110547744,4130,upwards
4131,-10.283440110547744,4131,canned
4132,-10.283440110547744,4132,peoples
4133,-10.283440110547744,4133,indicate
4134,-10.283440110547744,4134,jesus
4135,-10.283440110547744,4135,given
4136,-10.283440110547744,4136,cottage
4137,-10.283440110547744,4137,prairie
4138,-10.283440110547744,4138,bitten
4139,-10.283440110547744,4139,cushions
4140,-10.283440110547744,4140,spreads
4141,-10.283440110547744,4141,wrong
4142,-10.283440110547744,4142,ostriches
4143,-10.283440110547744,4143,hour
4144,-10.283440110547744,4144,browsing
4145,-10.283440110547744,4145,parasols
4146,-10.283440110547744,4146,sodas
4147,-10.283440110547744,4147,pelicans
4148,-10.283440110547744,4148,searching
4149,-10.283440110547744,4149,panting
4150,-10.283440110547744,4150,bundles
4151,-10.283440110547744,4151,always
4152,-10.283440110547744,4152,tossed
4153,-10.283440110547744,4153,flood
4154,-10.283440110547744,4154,diet
4155,-10.283440110547744,4155,side-by-side
4156,-10.283440110547744,4156,styles
4157,-10.283440110547744,4157,fisheye
4158,-10.283440110547744,4158,hilltop
4159,-10.283440110547744,4159,find
4160,-10.283440110547744,4160,bushels
4161,-10.283440110547744,4161,fixes
4162,-10.283440110547744,4162,manual
4163,-10.283440110547744,4163,sunrise
4164,-10.283440110547744,4164,davidson
4165,-10.327891873118578,4165,dangerous
4166,-10.327891873118578,4166,height
4167,-10.327891873118578,4167,receiving
4168,-10.327891873118578,4168,ton
4169,-10.327891873118578,4169,penny
4170,-10.327891873118578,4170,reigns
4171,-10.327891873118578,4171,socializing
4172,-10.327891873118578,4172,aiming
4173,-10.327891873118578,4173,turkeys
4174,-10.327891873118578,4174,warmly
4175,-10.327891873118578,4175,checked
4176,-10.327891873118578,4176,salads
4177,-10.327891873118578,4177,twenty
4178,-10.327891873118578,4178,feild
4179,-10.327891873118578,4179,silhouetted
4180,-10.327891873118578,4180,crumbs
4181,-10.327891873118578,4181,cds
4182,-10.327891873118578,4182,lifeguard
4183,-10.327891873118578,4183,edges
4184,-10.327891873118578,4184,current
4185,-10.327891873118578,4185,slalom
4186,-10.327891873118578,4186,rooster
4187,-10.327891873118578,4187,revealing
4188,-10.327891873118578,4188,mantel
4189,-10.327891873118578,4189,theatre
4190,-10.327891873118578,4190,wades
4191,-10.327891873118578,4191,angel
4192,-10.327891873118578,4192,speckled
4193,-10.327891873118578,4193,youths
4194,-10.327891873118578,4194,maple
4195,-10.327891873118578,4195,bone
4196,-10.327891873118578,4196,banks
4197,-10.327891873118578,4197,leafless
4198,-10.327891873118578,4198,galley
4199,-10.327891873118578,4199,ordered
4200,-10.327891873118578,4200,thre
4201,-10.327891873118578,4201,matches
4202,-10.327891873118578,4202,purses
4203,-10.327891873118578,4203,international
4204,-10.327891873118578,4204,claw
4205,-10.327891873118578,4205,await
4206,-10.327891873118578,4206,bushy
4207,-10.327891873118578,4207,packs
4208,-10.327891873118578,4208,convertible
4209,-10.327891873118578,4209,onward
4210,-10.327891873118578,4210,denim
4211,-10.327891873118578,4211,pancake
4212,-10.327891873118578,4212,cheek
4213,-10.327891873118578,4213,dollar
4214,-10.327891873118578,4214,majestic
4215,-10.327891873118578,4215,sampling
4216,-10.327891873118578,4216,cleaner
4217,-10.327891873118578,4217,luxurious
4218,-10.327891873118578,4218,pudding
4219,-10.327891873118578,4219,donkeys
4220,-10.327891873118578,4220,petted
4221,-10.327891873118578,4221,elaborately
4222,-10.327891873118578,4222,gestures
4223,-10.327891873118578,4223,gifts
4224,-10.327891873118578,4224,hugs
4225,-10.327891873118578,4225,launch
4226,-10.327891873118578,4226,stately
4227,-10.327891873118578,4227,age
4228,-10.327891873118578,4228,moved
4229,-10.327891873118578,4229,locations
4230,-10.327891873118578,4230,vibrant
4231,-10.327891873118578,4231,bomber
4232,-10.327891873118578,4232,discarded
4233,-10.327891873118578,4233,entire
4234,-10.327891873118578,4234,coal
4235,-10.327891873118578,4235,crazy
4236,-10.327891873118578,4236,racers
4237,-10.327891873118578,4237,wildflowers
4238,-10.327891873118578,4238,swiftly
4239,-10.327891873118578,4239,concept
4240,-10.327891873118578,4240,atv
4241,-10.327891873118578,4241,protruding
4242,-10.327891873118578,4242,fixed
4243,-10.327891873118578,4243,loads
4244,-10.327891873118578,4244,foamy
4245,-10.327891873118578,4245,stroll
4246,-10.327891873118578,4246,inner
4247,-10.327891873118578,4247,bake
4248,-10.327891873118578,4248,blenders
4249,-10.327891873118578,4249,misty
4250,-10.327891873118578,4250,crochet
4251,-10.327891873118578,4251,bento
4252,-10.327891873118578,4252,moose
4253,-10.327891873118578,4253,jewelry
4254,-10.327891873118578,4254,sigh
4255,-10.327891873118578,4255,steal
4256,-10.327891873118578,4256,blown
4257,-10.327891873118578,4257,tell
4258,-10.37441188875347,4258,converse
4259,-10.37441188875347,4259,numbered
4260,-10.37441188875347,4260,baker
4261,-10.37441188875347,4261,amenities
4262,-10.37441188875347,4262,celebrate
4263,-10.37441188875347,4263,fighters
4264,-10.37441188875347,4264,completing
4265,-10.37441188875347,4265,handlebars
4266,-10.37441188875347,4266,century
4267,-10.37441188875347,4267,recipe
4268,-10.37441188875347,4268,guns
4269,-10.37441188875347,4269,slop
4270,-10.37441188875347,4270,couples
4271,-10.37441188875347,4271,ornately
4272,-10.37441188875347,4272,chalkboard
4273,-10.37441188875347,4273,guides
4274,-10.37441188875347,4274,obstacles
4275,-10.37441188875347,4275,grate
4276,-10.37441188875347,4276,tree-lined
4277,-10.37441188875347,4277,sheering
4278,-10.37441188875347,4278,transported
4279,-10.37441188875347,4279,victory
4280,-10.37441188875347,4280,cranes
4281,-10.37441188875347,4281,cuisine
4282,-10.37441188875347,4282,paying
4283,-10.37441188875347,4283,shutters
4284,-10.37441188875347,4284,overview
4285,-10.37441188875347,4285,leaking
4286,-10.37441188875347,4286,attraction
4287,-10.37441188875347,4287,staff
4288,-10.37441188875347,4288,divider
4289,-10.37441188875347,4289,adorn
4290,-10.37441188875347,4290,welcome
4291,-10.37441188875347,4291,bubbles
4292,-10.37441188875347,4292,distorted
4293,-10.37441188875347,4293,exercise
4294,-10.37441188875347,4294,handrail
4295,-10.37441188875347,4295,vine
4296,-10.37441188875347,4296,basement
4297,-10.37441188875347,4297,pecking
4298,-10.37441188875347,4298,intensely
4299,-10.37441188875347,4299,razor
4300,-10.37441188875347,4300,rooftop
4301,-10.37441188875347,4301,blueberry
4302,-10.37441188875347,4302,homeless
4303,-10.37441188875347,4303,details
4304,-10.37441188875347,4304,arid
4305,-10.37441188875347,4305,burned
4306,-10.37441188875347,4306,automobiles
4307,-10.37441188875347,4307,patient
4308,-10.37441188875347,4308,batteries
4309,-10.37441188875347,4309,europe
4310,-10.37441188875347,4310,less
4311,-10.37441188875347,4311,wrestling
4312,-10.37441188875347,4312,patches
4313,-10.37441188875347,4313,tights
4314,-10.37441188875347,4314,commuters
4315,-10.37441188875347,4315,nut
4316,-10.37441188875347,4316,visiting
4317,-10.37441188875347,4317,sprays
4318,-10.37441188875347,4318,purchase
4319,-10.37441188875347,4319,abundance
4320,-10.37441188875347,4320,whip
4321,-10.37441188875347,4321,years
4322,-10.37441188875347,4322,ford
4323,-10.37441188875347,4323,hey
4324,-10.37441188875347,4324,remodeling
4325,-10.37441188875347,4325,pear
4326,-10.37441188875347,4326,capitol
4327,-10.37441188875347,4327,photography
4328,-10.37441188875347,4328,alcoholic
4329,-10.37441188875347,4329,hours
4330,-10.37441188875347,4330,program
4331,-10.37441188875347,4331,participating
4332,-10.37441188875347,4332,southwest
4333,-10.37441188875347,4333,lace
4334,-10.37441188875347,4334,boulder
4335,-10.37441188875347,4335,clip
4336,-10.37441188875347,4336,ruler
4337,-10.37441188875347,4337,mature
4338,-10.37441188875347,4338,clause
4339,-10.37441188875347,4339,billowing
4340,-10.37441188875347,4340,clutching
4341,-10.37441188875347,4341,angels
4342,-10.37441188875347,4342,crashed
4343,-10.37441188875347,4343,performance
4344,-10.37441188875347,4344,hurdle
4345,-10.37441188875347,4345,jerseys
4346,-10.37441188875347,4346,win
4347,-10.37441188875347,4347,crowding
4348,-10.37441188875347,4348,lazy
4349,-10.423202052922901,4349,sticky
4350,-10.423202052922901,4350,dumpster
4351,-10.423202052922901,4351,butt
4352,-10.423202052922901,4352,perfectly
4353,-10.423202052922901,4353,prominent
4354,-10.423202052922901,4354,hawaiian
4355,-10.423202052922901,4355,employee
4356,-10.423202052922901,4356,flipped
4357,-10.423202052922901,4357,hedges
4358,-10.423202052922901,4358,protesters
4359,-10.423202052922901,4359,attendant
4360,-10.423202052922901,4360,seaside
4361,-10.423202052922901,4361,campus
4362,-10.423202052922901,4362,barricade
4363,-10.423202052922901,4363,scrub
4364,-10.423202052922901,4364,rared
4365,-10.423202052922901,4365,kiteboard
4366,-10.423202052922901,4366,laps
4367,-10.423202052922901,4367,waterskiing
4368,-10.423202052922901,4368,skeleton
4369,-10.423202052922901,4369,cel
4370,-10.423202052922901,4370,poodle
4371,-10.423202052922901,4371,quiche
4372,-10.423202052922901,4372,symbols
4373,-10.423202052922901,4373,exterior
4374,-10.423202052922901,4374,tanks
4375,-10.423202052922901,4375,platforms
4376,-10.423202052922901,4376,booze
4377,-10.423202052922901,4377,needles
4378,-10.423202052922901,4378,sings
4379,-10.423202052922901,4379,eatery
4380,-10.423202052922901,4380,overflowing
4381,-10.423202052922901,4381,keeps
4382,-10.423202052922901,4382,curbside
4383,-10.423202052922901,4383,crow
4384,-10.423202052922901,4384,birdhouse
4385,-10.423202052922901,4385,resemble
4386,-10.423202052922901,4386,offering
4387,-10.423202052922901,4387,starring
4388,-10.423202052922901,4388,8
4389,-10.423202052922901,4389,munching
4390,-10.423202052922901,4390,surrounds
4391,-10.423202052922901,4391,africa
4392,-10.423202052922901,4392,rains
4393,-10.423202052922901,4393,kayaks
4394,-10.423202052922901,4394,better
4395,-10.423202052922901,4395,walker
4396,-10.423202052922901,4396,rapids
4397,-10.423202052922901,4397,looked
4398,-10.423202052922901,4398,streaming
4399,-10.423202052922901,4399,planted
4400,-10.423202052922901,4400,winning
4401,-10.423202052922901,4401,businessmen
4402,-10.423202052922901,4402,lets
4403,-10.423202052922901,4403,source
4404,-10.423202052922901,4404,bearing
4405,-10.423202052922901,4405,kitchenette
4406,-10.423202052922901,4406,teh
4407,-10.423202052922901,4407,greet
4408,-10.423202052922901,4408,victorian
4409,-10.423202052922901,4409,workshop
4410,-10.423202052922901,4410,floored
4411,-10.423202052922901,4411,lids
4412,-10.423202052922901,4412,parmesan
4413,-10.423202052922901,4413,woolly
4414,-10.423202052922901,4414,childs
4415,-10.423202052922901,4415,think
4416,-10.423202052922901,4416,amazing
4417,-10.423202052922901,4417,sipping
4418,-10.423202052922901,4418,petals
4419,-10.423202052922901,4419,mats
4420,-10.423202052922901,4420,rode
4421,-10.423202052922901,4421,hero
4422,-10.423202052922901,4422,pause
4423,-10.423202052922901,4423,nurse
4424,-10.423202052922901,4424,beaks
4425,-10.423202052922901,4425,steaming
4426,-10.423202052922901,4426,jack
4427,-10.423202052922901,4427,toliet
4428,-10.423202052922901,4428,cobble
4429,-10.423202052922901,4429,plunger
4430,-10.423202052922901,4430,embedded
4431,-10.423202052922901,4431,croissants
4432,-10.423202052922901,4432,launching
4433,-10.423202052922901,4433,certain
4434,-10.423202052922901,4434,placemat
4435,-10.423202052922901,4435,auto
4436,-10.423202052922901,4436,attacking
4437,-10.423202052922901,4437,serviced
4438,-10.423202052922901,4438,press
4439,-10.423202052922901,4439,juggling
4440,-10.423202052922901,4440,shakes
4441,-10.423202052922901,4441,drum
4442,-10.423202052922901,4442,filming
4443,-10.423202052922901,4443,stereo
4444,-10.423202052922901,4444,tons
4445,-10.423202052922901,4445,why
4446,-10.423202052922901,4446,soil
4447,-10.423202052922901,4447,sure
4448,-10.423202052922901,4448,boston
4449,-10.423202052922901,4449,discs
4450,-10.423202052922901,4450,south
4451,-10.423202052922901,4451,blank
4452,-10.423202052922901,4452,license
4453,-10.423202052922901,4453,peaceful
4454,-10.423202052922901,4454,seemingly
4455,-10.423202052922901,4455,raisins
4456,-10.474495347310452,4456,granola
4457,-10.474495347310452,4457,adding
4458,-10.474495347310452,4458,sprayed
4459,-10.474495347310452,4459,toddlers
4460,-10.474495347310452,4460,wheat
4461,-10.474495347310452,4461,teacher
4462,-10.474495347310452,4462,study
4463,-10.474495347310452,4463,guitars
4464,-10.474495347310452,4464,plethora
4465,-10.474495347310452,4465,buliding
4466,-10.474495347310452,4466,gears
4467,-10.474495347310452,4467,rubble
4468,-10.474495347310452,4468,upstairs
4469,-10.474495347310452,4469,beams
4470,-10.474495347310452,4470,magnetic
4471,-10.474495347310452,4471,america
4472,-10.474495347310452,4472,stationed
4473,-10.474495347310452,4473,tips
4474,-10.474495347310452,4474,curls
4475,-10.474495347310452,4475,assembled
4476,-10.474495347310452,4476,bump
4477,-10.474495347310452,4477,non
4478,-10.474495347310452,4478,partition
4479,-10.474495347310452,4479,photoshopped
4480,-10.474495347310452,4480,restaurants
4481,-10.474495347310452,4481,ages
4482,-10.474495347310452,4482,sweeping
4483,-10.474495347310452,4483,mount
4484,-10.474495347310452,4484,observes
4485,-10.474495347310452,4485,express
4486,-10.474495347310452,4486,knobs
4487,-10.474495347310452,4487,beagle
4488,-10.474495347310452,4488,jean
4489,-10.474495347310452,4489,ink
4490,-10.474495347310452,4490,halfpipe
4491,-10.474495347310452,4491,saucers
4492,-10.474495347310452,4492,inspect
4493,-10.474495347310452,4493,combined
4494,-10.474495347310452,4494,lizard
4495,-10.474495347310452,4495,potty
4496,-10.474495347310452,4496,facial
4497,-10.474495347310452,4497,burgers
4498,-10.474495347310452,4498,slats
4499,-10.474495347310452,4499,clydesdale
4500,-10.474495347310452,4500,act
4501,-10.474495347310452,4501,filing
4502,-10.474495347310452,4502,dash
4503,-10.474495347310452,4503,mens
4504,-10.474495347310452,4504,snake
4505,-10.474495347310452,4505,concentrating
4506,-10.474495347310452,4506,antiques
4507,-10.474495347310452,4507,winery
4508,-10.474495347310452,4508,paints
4509,-10.474495347310452,4509,copper
4510,-10.474495347310452,4510,parsley
4511,-10.474495347310452,4511,infront
4512,-10.474495347310452,4512,vw
4513,-10.474495347310452,4513,university
4514,-10.474495347310452,4514,fifth
4515,-10.474495347310452,4515,yak
4516,-10.474495347310452,4516,lobster
4517,-10.474495347310452,4517,ago
4518,-10.474495347310452,4518,pockets
4519,-10.474495347310452,4519,cabs
4520,-10.474495347310452,4520,chick
4521,-10.474495347310452,4521,chase
4522,-10.474495347310452,4522,hairdryer
4523,-10.474495347310452,4523,attachment
4524,-10.474495347310452,4524,apparently
4525,-10.474495347310452,4525,fuel
4526,-10.474495347310452,4526,likes
4527,-10.474495347310452,4527,loveseat
4528,-10.474495347310452,4528,visor
4529,-10.474495347310452,4529,aqua
4530,-10.474495347310452,4530,sloped
4531,-10.474495347310452,4531,heron
4532,-10.474495347310452,4532,takeout
4533,-10.474495347310452,4533,pigs
4534,-10.474495347310452,4534,restored
4535,-10.474495347310452,4535,limbs
4536,-10.474495347310452,4536,projection
4537,-10.474495347310452,4537,lazily
4538,-10.474495347310452,4538,t-ball
4539,-10.474495347310452,4539,gymnasium
4540,-10.474495347310452,4540,disgusting
4541,-10.474495347310452,4541,pumps
4542,-10.474495347310452,4542,creating
4543,-10.474495347310452,4543,ornamental
4544,-10.474495347310452,4544,multitude
4545,-10.474495347310452,4545,possible
4546,-10.474495347310452,4546,cider
4547,-10.474495347310452,4547,cuddles
